shape, chamfer_dist
ShapeNetV2/04256520/f2fbd71be2c50fd89fb1d3c5138b2800, 0.00029094566772307705
ShapeNetV2/04256520/f36535e1853b9aa5fbb258508605d4da, 0.000191663840778471
ShapeNetV2/04256520/f37c09d7ebf82cd642ac3369eef7a7b2, 0.00015481143898770923
ShapeNetV2/04256520/f398deceae25a0e752ac884aea4686b, 0.0012918834118281698
ShapeNetV2/04256520/f3e10fe9995b4f864b3c42e318f3affc, 0.001574930839905595
ShapeNetV2/04256520/f4370eb6449a1e8e191682d3b3321017, 0.0063886576546723865
ShapeNetV2/04256520/f43b6b571d66991f95ca4adb70946a21, 0.011571198743977154
ShapeNetV2/04256520/f4526b250d9ba847a1d83e910853d9db, 0.017658246555337286
ShapeNetV2/04256520/f49df2996692bda02c528d33bca1ac2, 0.006456411886100706
ShapeNetV2/04256520/f50d32a6083c8f146dab7044457400e6, 0.0008251478832535332
ShapeNetV2/04256520/f55a514cc8f2d255f51f77a6d7299806, 0.0014078537625961398
ShapeNetV2/04256520/f55beebe7409e84c873aec32fa476d61, 0.0016826949257927157
ShapeNetV2/04256520/f5639e976f7b8e70a6fd13ab3827d508, 0.001495734548547827
ShapeNetV2/04256520/f563b39b846922f22ea98d69e91ba870, 0.0019117424537367738
ShapeNetV2/04256520/f567137b74a175c6f49a23658fe5597c, 0.0018639236187321985
ShapeNetV2/04256520/f57c0d39936a324371a782a4379556c7, 0.0007034227183303376
ShapeNetV2/04256520/f5d7f60d4b33ea4f63d977b06bbd429d, 0.0005522426039701498
ShapeNetV2/04256520/f5ee22abc76f7491cc9651014a82e2b9, 0.009452872161718584
ShapeNetV2/04256520/f6190e61f116d159ca119b1ec88d8df8, 0.00027091820411926244
ShapeNetV2/04256520/f644e0ae72dbe83d72ff9ec64cb596d, 0.004566722125494371
ShapeNetV2/04256520/f67714d13805df294b3c42e318f3affc, 0.0005324781773015926
ShapeNetV2/04256520/f693bb3178c80d7f1783a44a88d6274, 0.0005358931136241391
ShapeNetV2/04256520/f6bfc818e9e265b34b3c42e318f3affc, 0.0011673872160420343
ShapeNetV2/04256520/f6ccf5b4afd9171c818b86d9fa7a616c, 0.001098690291828141
ShapeNetV2/04256520/f6d695e08f246d4ef5b0cb6df351ab49, 0.006365516251404732
ShapeNetV2/04256520/f6ef2cc4bb31d953a40f4c396e0c7dce, 0.00016357706684649935
ShapeNetV2/04256520/f756d6d576a3e238f797b840852566c8, 0.0002915011103501356
ShapeNetV2/04256520/f76d1470e843601f14c803eab703899, 0.0006602452097425163
ShapeNetV2/04256520/f76d50f900b034af19fb4103277a6b93, 0.0021212157686641238
ShapeNetV2/04256520/f78b75284089cd6514038d588fd1342f, 0.001628338769441584
ShapeNetV2/04256520/f78da0aa23162f3850cf3715818ccfe8, 0.0003744860588322135
ShapeNetV2/04256520/f7b17391a903c29ef84b0be7f50940eb, 0.001428162490734194
ShapeNetV2/04256520/f7c79c7a8fb79212ddf7c7c2aa2325be, 0.00506455393619228
ShapeNetV2/04256520/f813edee6c5acaff4fb315ce917a9ec2, 0.0004635780330073139
ShapeNetV2/04256520/f846fb7af63a5e838eec9023c5b97e00, 0.008229031159740855
ShapeNetV2/04256520/f8519e593fdb348ab3d135d7fc8306a1, 0.0027572426754676423
ShapeNetV2/04256520/f87682301c61288c25a12159dbc477b5, 0.004416158346836513
ShapeNetV2/04256520/f8998de3b4d36dea4b3c42e318f3affc, 0.0043552088939915875
ShapeNetV2/04256520/f8a6cb92786bbafce8f8c11a24c52ebb, 0.0005052537621641504
ShapeNetV2/04256520/f8ccc92a6a5d20875eea3e3d89293379, 0.0004819263803049153
ShapeNetV2/04256520/f8d7dc3e169cd91d593ebeeedbff73b, 0.00022081910545549644
ShapeNetV2/04256520/f92dd3f4d0b4475514038d588fd1342f, 0.0005804445965593769
ShapeNetV2/04256520/f9429d6bef2df25e4dbf8d635749f669, 0.0006887218733343161
ShapeNetV2/04256520/f94cef3a1dabeefeb26131b3eacda7f2, 0.0007895394009975078
ShapeNetV2/04256520/f96f7bc4d005a88db38d1ee17ad4a4a1, 0.00017613057741324063
ShapeNetV2/04256520/f97cb4e2aed44b05593ebeeedbff73b, 0.0006310861900681415
ShapeNetV2/04256520/f98615e51a596fc5c05575120a46cd3b, 0.0007148240762762886
ShapeNetV2/04256520/f986646cfa075237c02170c33e00ea64, 0.000160900483764287
ShapeNetV2/04256520/f990194a8401d8de68c2f5eb1dd4dfaa, 0.02118787046043608
ShapeNetV2/04256520/f9f7fe005455dbec215b8895763d1ff, 0.000483160746248563
ShapeNetV2/04256520/f9f8f089be14d5b672b33dfe598bdd77, 0.00022997793999141768
ShapeNetV2/04256520/fa0218bd49f8cc6d593ebeeedbff73b, 0.000560168919589938
ShapeNetV2/04256520/fa0eb1bb05ebe3f2dd3adf3090c701f7, 0.002692097357399914
ShapeNetV2/04256520/fa71486d68dbe48bf27b78f69ac93684, 0.002188802523848191
ShapeNetV2/04256520/fa877c7d428253515e4b35ff1ea95f37, 0.0005558253776993726
ShapeNetV2/04256520/fab5f1daa52608365768db72e79a5dd5, 0.0005839367567075552
ShapeNetV2/04256520/fabbe9b0db0846a8a823d9fb27aec30, 0.0020637282600638996
ShapeNetV2/04256520/fadd7d8c94893136e4b1c2efb094888b, 0.005723647528156733
ShapeNetV2/04256520/fae52eb61560b246f8555ec936cd4b63, 0.0004203268164681323
ShapeNetV2/04256520/faf387a11f3f944a75dc34583b0239b8, 0.0002504994203257783
ShapeNetV2/04256520/fafd58ba00e8590119abd93be2967664, 0.0009943415248047942
ShapeNetV2/04256520/fb12015e8f705d901f8d8332ee17945a, 0.000362711065779165
ShapeNetV2/04256520/fb1bcd50b847a99d7948cb8e1d9ee487, 0.0008185987847568628
ShapeNetV2/04256520/fb65fdcded332e4118039d66c0209ecb, 0.00017316794283485083
ShapeNetV2/04256520/fb74336a6192c4787afee304cce81d6f, 0.0003473203718526252
ShapeNetV2/04256520/fb835879f66b7b95c43a4855019be9b5, 0.0005888620160465054
ShapeNetV2/04256520/fbcaa3c4d17b8b7c9b0790357cd0493, 0.01268007834912546
ShapeNetV2/04256520/fbe08af112773184e6fe3612af521500, 0.0004249675373805161
ShapeNetV2/04256520/fc24d012f6b12036aa1f8e0da2ec8814, 0.00014151887773299721
ShapeNetV2/04256520/fc3350236b25f198f2b841e334abcf20, 0.0002833023425138236
ShapeNetV2/04256520/fc786a8d62aad7e7e6942c5426df6055, 0.00046578094229571515
ShapeNetV2/04256520/fc7b96235eef479075becd8a4c3f1866, 0.0006266694000497644
ShapeNetV2/04256520/fcbff3584d926ea3f13ce777d031b4b2, 0.0007083437432901156
ShapeNetV2/04256520/fcdc852692f43041fdac1e69603928f, 0.0003950799507556599
ShapeNetV2/04256520/fce0bff765d0c49777ccdc3441fdc624, 0.0035192722512176556
ShapeNetV2/04256520/fce0ca2464802f5ab0474c2e080078f5, 0.0006248975941903654
ShapeNetV2/04256520/fcf030593c0bfac4f13ce777d031b4b2, 0.0003873010292728547
ShapeNetV2/04256520/fcff900ce37820983f7e27638e63d848, 0.005017406136726687
ShapeNetV2/04256520/fd124209f0bc1222f34e56d1d9ad8c65, 0.0017436935087472888
ShapeNetV2/04256520/fd181390f71ec72478ae896933c670d1, 0.0008833263070444012
ShapeNetV2/04256520/fd1ca30eda9a2163e2ca61e91f2755b7, 0.0009364341374500736
ShapeNetV2/04256520/fd2c3219b28d98768dd711af5650bdcf, 0.0002649828015516026
ShapeNetV2/04256520/fd2f1f0d3c4b90d535ae67400a94a6fe, 0.00033353933318623283
ShapeNetV2/04256520/fd33f7d4b8fcaef5d39e33fed94f56ef, 0.00032848015863692095
ShapeNetV2/04256520/fd7aa76019f0149b6626d14151ce40bf, 0.0004693380772075186
ShapeNetV2/04256520/fdb3ab843f2a244eb9b4a0bf4166f120, 0.0023180358896679703
ShapeNetV2/04256520/fdc419e377f15e728101accd22c701b9, 0.0007199337183767717
ShapeNetV2/04256520/fdcf1197a5bdcfc1ab610b0c94236463, 0.0005261204422619945
ShapeNetV2/04256520/fdfcfc4e9daa45306aea2f18ee404fd5, 0.0016705326454874313
ShapeNetV2/04256520/fe154cb3a5dfdffc5ae252905262c0ed, 0.00028255962772782853
ShapeNetV2/04256520/fe3d9267a166c57fee7d178666aae23d, 0.002016105818438455
ShapeNetV2/04256520/fe45a0e02430b195b6f5fb02f36f9480, 0.0007822223734021297
ShapeNetV2/04256520/fe48d9b6cba42ef214fa93b6acf93e82, 0.00036742634594105403
ShapeNetV2/04256520/fe602b7929307607e59b39f8355b80d, 0.00047049065942008305
ShapeNetV2/04256520/fe652e6e444a8b827f06bb1a83bb6426, 0.0005471174856856856
ShapeNetV2/04256520/fe79eb9d45cfa9c5ca7ed590d69b9804, 0.0004290283188839257
ShapeNetV2/04256520/fea783c6499e39ed4d304d5dc34c7e17, 0.006961139536822873
ShapeNetV2/04256520/fee8e1e0161f69b0db039d8689a74349, 0.004544780821064018
ShapeNetV2/04256520/feedba483f628b8f584e3f372dd1a2d, 0.0009459127527460325
ShapeNetV2/04256520/fef42356f1acb01b593ebeeedbff73b, 0.00033845686940820407
ShapeNetV2/04256520/ff143cdc22f23608cbde89e0c48a01bf, 0.0002547765801070642
ShapeNetV2/04256520/ff1bf2df4bc49e1f79add0ba9a2ff19e, 0.0073718012829866895
ShapeNetV2/04256520/ff213b889d304febb6f5fb02f36f9480, 0.000568644966129028
ShapeNetV2/04256520/ff51b4ea697e7bd2a59fc0a73ebddd23, 0.0002053043830595009
ShapeNetV2/04256520/ff5aa5eb5ed4041c1ef9727a7f361b49, 0.0005445765815291388
ShapeNetV2/04256520/ff73fbfb9f4a273be738f481f8560d58, 0.0011074298523347647
ShapeNetV2/04256520/ff99fb65f116dc1b24e1cdbdc9a22905, 0.007434527187268824
ShapeNetV2/04256520/ffc0bf43dccf71865257cc5c33f9e8a3, 8.977073946253266e-05
ShapeNetV2/04256520/fff199c067a6e0f019fb4103277a6b93, 0.0005188561534338813
